section	study_id	study_url	link	TPA	IAA	dev set	CC_related	label	sublabel	additional label	additional sulabel	tag1	tag2	other tags (; separated)	explanation																		
aquatic_training	MGYS00001789	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001789#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001789#overview	0	0	0	no								Analysis of RNA tags in Tara Oceans Protists size fractions																		
aquatic_training	MGYS00001790	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001790#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001790#overview	0	0	0	no								Investigates a possible indicator of a CO2 leak from injection pipeline failure in coastal areas through monitoring for blooms of microphytobenthos. No apparent link to CC.																		
aquatic_training	MGYS00001791	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001791#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001791#overview	0	0	0	no								Investigates the effect of varying oxygen conditions on benthic microbial communities. No link to CC.																		
aquatic_training	MGYS00001792	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001792#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001792#overview	0	0	0	yes	1. CC-caused				ocean acidification			Investigates effects of ocean acidifications on communities.																		
aquatic_training	MGYS00001811	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001811#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001811#overview	0	0	0	no								Explores antibiotic resistance gene abundance and distribution in TARA Oceans samples. No link to CC.																		
aquatic_training	MGYS00001812	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001812#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001812#overview	0	0	0	no								"Studies the diversity and ecology of microorganisms thriving in four major oil refinery polluted sites on the coastlines of Morocco, Tunisia, Egypt and Greece and three Northern polluted sites at Gulf of Genoa, strait of Messina and Syracuse."																		
aquatic_training	MGYS00001813	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001813#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001813#overview	0	0	0	no								Investigates the sediment bacterial diversity of a transect river-lagoon-open sea. No link to CC.																		
aquatic_training	MGYS00001819	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001819#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001819#overview	0	0	0	yes	1. CC-caused				permafrost/ice thawing			Investigates the environmental factors driving protist community structure and the potential consequences of sea ice retreat on protists in the CAO.																		
aquatic_training	MGYS00001836	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001836#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001836#overview	0	0	0	yes	2. CC-causing				methane production			Apparently studies methanogenesis.																		
aquatic_training	MGYS00001837	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001837#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001837#overview	0	0	0	no								Comparison of community compositions of different fermentation screen approaches. No link to CC.																		
aquatic_training	MGYS00001858	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001858#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001858#overview	0	0	0	no								Study of bacteriome from urban sediment. No link to CC.																		
aquatic_training	MGYS00001860	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001860#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001860#overview	0	0	0	no								Metagenomic study from hydrothermal sediments retrieved from Menez Gwen and Rainbow deep-sea vents. No link to CC.																		
aquatic_training	MGYS00001861	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001861#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001861#overview	0	0	0	no								TSLR sequencing of landsort deep oxycline																		
aquatic_training	MGYS00001869	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001869#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001869#overview	0	0	0	yes	1. CC-caused				permafrost/ice thawing			Evaluates the ecological impact of the Arctics thinner ice regime.																		
aquatic_training	MGYS00001878	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001878#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001878#overview	0	0	0	no								Investigates bacterial communities from deep-sea surface sediments in pressure and food source experiments. No link to CC.																		
aquatic_training	MGYS00001885	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001885#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001885#overview	0	0	0	no								Assesses temperature and nutrients as drivers of microbially mediated arsenic oxidation and removal from Acid Mine Drainage. No apparent link to CC.																		
aquatic_training	MGYS00001889	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001889#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001889#overview	0	0	0	no								Assesses the ability of individual phylotypes to assimilate a specific N source. Their results provide the first direct evidence of nitrate utilization by organisms thought to lack the genes required for this process. No link to CC.																		
aquatic_training	MGYS00001894	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001894#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001894#overview	0	0	0	no								Studies pesticide degrading bacterial populations on glacier. No link to CC.																		
aquatic_training	MGYS00001899	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001899#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001899#overview	0	0	0	no								Benguela Upwelling sediments metagenome study. No link to CC.																		
aquatic_training	MGYS00001918	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001918#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001918#overview	0	0	0	no								Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for small DNA viruses																		
aquatic_training	MGYS00001922	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001922#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001922#overview	0	0	0	yes	1. CC-caused				permafrost/ice thawing			Evaluates the ecological impact of the Arctics thinner ice regime.																		
aquatic_training	MGYS00001926	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001926#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001926#overview	0	0	0	no								Metagenomes and metatranscriptomes from the diffuse hydrothermal vents of Axial Seamount from 2015																		
aquatic_training	MGYS00001932	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001932#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001932#overview	0	0	0	no								Investigtes the potential longer-term persistent effects on microbial communities and their functions from Deepwaer Horizon oil spill.																		
aquatic_training	MGYS00001933	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001933#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001933#overview	0	0	0	no								Explores if a moderate but temporally permanent climatic division within a contiguous arctic shelf seafloor was traceable in the diversity patterns of its bacterial and archaeal communities. No link to CC.																		
aquatic_training	MGYS00001935	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001935#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001935#overview	0	0	0	no								Inter-Comparison of Marine Plankton Metagenome Analysis Methods																		
aquatic_training	MGYS00001941	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001941#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001941#overview	0	0	0	no								Investigates the roles of planktonic marine microbes in the biogeochemical cycling of DOM. No apparent link to CC.																		
aquatic_training	MGYS00001943	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001943#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001943#overview	0	0	0	no								Studies Saltern bacteroidetes																		
aquatic_training	MGYS00001945	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001945#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001945#overview	0	0	0	yes	1. CC-caused				ocean acidification			Studies ocean acidification. Investigates microbes as sentinels of adaptive responses to multiple stressors.																		
aquatic_training	MGYS00001946	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001946#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001946#overview	0	0	0	no								Studies microbial adaptation to life in deep bedrock. No link to CC.																		
aquatic_training	MGYS00001948	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001948#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001948#overview	0	0	0	yes	2. CC-causing				methane production			Studies the Anaerobic oxidation of methane (AOM) pathway. Identifies genes relevant to methane production. CC-related																		
aquatic_training	MGYS00001952	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001952#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001952#overview	0	0	0	no								Studies the diversity of Picoeukaryotic community in the Gulf of Gabès. No link to CC.																		
aquatic_training	MGYS00001967	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001967#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001967#overview	0	0	0	no								Studies marine metagenome. No link to CC.																		
aquatic_training	MGYS00001968	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001968#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001968#overview	0	0	0	no								Studies metagenome from drinking water and shower hose biofilms. No link to CC.																		
aquatic_training	MGYS00001977	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001977#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001977#overview	1	0	0	no								Ocean Sampling Day. No link to CC.																		
aquatic_training	MGYS00001990	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001990#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00001990#overview	0	0	0	no								Studies Blue Mountains swamp bacteria. No link to CC.																		
aquatic_training	MGYS00002000	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002000#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002000#overview	0	0	0	no								Metagenome analysis on bacteria of drinking water. No link to CC.																		
aquatic_training	MGYS00002005	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002005#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002005#overview	1	0	0	no								Studies cosmopolitan surface ocean plankton. No link to CC.																		
aquatic_training	MGYS00002008	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002008#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002008#overview	1	0	0	no								Studies marine metagenome. No link to CC.																		
aquatic_training	MGYS00002009	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002009#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002009#overview	1	0	0	no								Studies marine metagenome. No link to CC.																		
aquatic_training	MGYS00002010	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002010#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002010#overview	1	0	0	no								Studies the metagenome from hydrothermal vents. No link to CC.																		
aquatic_training	MGYS00002013	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002013#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002013#overview	1	0	0	no								Antibiotic resistance genes in a polluted lake. No link to CC.																		
aquatic_training	MGYS00002025	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002025#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002025#overview	1	0	0	no								Metagenomic analysis of sediments along a uranium gradient. No link to CC.																		
aquatic_training	MGYS00002030	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002030#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002030#overview	1	0	0	no								Metatransciptomic study of the Columbia River coastal margin salinity gradient. No link to CC.																		
aquatic_training	MGYS00002031	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002031#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002031#overview	1	0	0	no								Metagenomics assembly of the Subseafloor microbes at Mid-Cayman Rise. No link to CC.																		
aquatic_training	MGYS00002034	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002034#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002034#overview	1	0	0	no								Studies the metagenome from hydrothermal vents. No link to CC.																		
aquatic_training	MGYS00002035	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002035#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002035#overview	1	0	0	no								"Identifies metabolic pathways of microbial communities on glacier surfaces. Even though CC is mentioned, their results are not directly connected to CC."																		
aquatic_training	MGYS00002036	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002036#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002036#overview	1	0	0	no								Mining for novel cellulase genes. No link to CC.																		
aquatic_training	MGYS00002040	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002040#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002040#overview	1	0	0	no								Studies Arctic ocean metagenome. No link to CC.																		
aquatic_training	MGYS00002041	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002041#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002041#overview	1	0	0	no								Investigates microbial response to radioactive materials. No link to CC.																		
aquatic_training	MGYS00002042	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002042#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002042#overview	1	0	0	no								Studies oyster-related microbes. No link to CC.																		
aquatic_training	MGYS00002043	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002043#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002043#overview	1	0	0	no								Studies HaloArchaea. No link to CC.																		
aquatic_training	MGYS00002044	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002044#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002044#overview	1	0	0	no								Investigates marine viruses infecting Euryarchaeota. No link to CC.																		
aquatic_training	MGYS00002071	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002071#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002071#overview	0	0	0	no								Studies biofilms on hospital shower hoses. No link to CC.																		
aquatic_training	MGYS00002083	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002083#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002083#overview	0	0	0	no								Studies spatial and temporal variation of the structure of bacterial communities associated with Phormidium in river biofilms. No link to CC.																		
aquatic_training	MGYS00002088	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002088#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002088#overview	0	0	0	yes	2. CC-causing				methane production			Investigates methanogenesis in saltmarsh sediment microcosms																		
aquatic_training	MGYS00002095	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002095#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002095#overview	0	0	0	no								Studies water and soil community structure in River Ganges. No link to CC.																		
aquatic_training	MGYS00002097	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002097#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002097#overview	0	0	0	no								Determines the influence of inflow-rivers on bacterial community of the lake. No link to CC.																		
aquatic_training	MGYS00002098	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002098#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002098#overview	0	0	0	no								Studies nitrogen microbes (?). No link to CC.																		
aquatic_training	MGYS00002099	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002099#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002099#overview	0	0	0	no								Studies nitrogen cycle in Archaea (?). No link to CC.																		
aquatic_training	MGYS00002100	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002100#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002100#overview	0	0	0	no								Studies bacterial diversity (?). No link to CC.																		
aquatic_training	MGYS00002102	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002102#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002102#overview	0	0	0	no								Studies the diversity and community composition of benthic ciliates in different sediment layers of a seamount and an adjacent abyssal plain in the tropical Western Pacific Ocean. No link to CC.																		
aquatic_training	MGYS00002103	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002103#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002103#overview	0	0	0	no								Determines the influence of allochthonous rivers on bacterial communities of the lake. No link to CC.																		
aquatic_training	MGYS00002104	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002104#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002104#overview	0	0	0	no								Studies bacteria in the Yangtze River. No link to CC.																		
aquatic_training	MGYS00002105	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002105#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002105#overview	0	0	0	no								Studies the metagenome from surface-water samples collected in the Baltic. No link to CC.																		
aquatic_training	MGYS00002108	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002108#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002108#overview	0	0	0	no								Studies metagenomes from eight stations in the Red Sea from the surface down to 500m. No link to CC.																		
aquatic_training	MGYS00002117	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002117#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002117#overview	0	0	0	no								"Studies microbial mats from microbialites, in the hypersaline Great Salt Lake (GSL). No link to CC."																		
aquatic_training	MGYS00002119	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002119#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002119#overview	0	0	0	no								Studies stromatolitic microbial mats from the Bahamas. No link to CC.																		
aquatic_training	MGYS00002121	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002121#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002121#overview	0	0	0	no								Evaluates differences in biodegradation and microbial community dynamics between two oils at different temperatures. No link to CC.																		
aquatic_training	MGYS00002122	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002122#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002122#overview	0	0	0	no								Asseses biodegradation efficiency of dispersed oil of two Norwegian seawater sources. No link to CC.																		
aquatic_training	MGYS00002134	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002134#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002134#overview	0	0	0	no								Characterises the functional profile of the microbialite-associated microbial communities. No link to CC.																		
aquatic_training	MGYS00002157	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002157#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002157#overview	0	0	0	no								Studies Blue Mountains Swamp Archaea. No link to CC.																		
aquatic_training	MGYS00002183	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002183#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002183#overview	0	0	0	no								 Studies bacteria in domestic water-storage containers. No link to CC.																		
aquatic_training	MGYS00002255	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002255#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002255#overview	0	0	0	no								Investigates bacterial community structure in an Arsenic-rich acid mine drainage. No link to CC.																		
aquatic_training	MGYS00002281	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002281#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002281#overview	0	0	0	no								"Metagenomic strategy in zooplankton, for phylogenetic diversity and molecular ecology research. No link to CC."																		
aquatic_training	MGYS00002282	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002282#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002282#overview	0	0	0	no								Studies snow algae communities in Antarctica. No link to CC.																		
aquatic_training	MGYS00002286	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002286#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002286#overview	0	0	1	no								Stotgun metagenomics in microbial communities of a sinkhole in NW Australia. No link to CC or CC-related processes.																		
aquatic_training	MGYS00002298	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002298#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002298#overview	0	0	0	no								Studies bacterial community composition in Anopheles darlingi breeding waters. No link to CC.																		
aquatic_training	MGYS00002304	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002304#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002304#overview	1	0	0	no								Metagenomic study of hydrothermal vents of Axial Seamount. No link to CC.																		
aquatic_training	MGYS00002308	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002308#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002308#overview	1	0	0	no								Metagenome sequencing of marine membrane vesicles. No link to CC.																		
aquatic_training	MGYS00002312	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002312#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002312#overview	1	0	0	no								Manikaran hot springs water metagenome. No link to CC.																		
aquatic_training	MGYS00002313	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002313#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002313#overview	1	0	0	no								Metagenomic analysis of microbial mat of hot springs. No link to CC.																		
aquatic_training	MGYS00002317	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002317#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002317#overview	1	0	0	no								"Studies hot spring microbial communities from Grendel Spring, Yellowstone National Park. No link to CC."																		
aquatic_training	MGYS00002318	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002318#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002318#overview	1	0	0	no								Studies hot lake unicyanobacterial consortia. No link to CC.																		
aquatic_training	MGYS00002321	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002321#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002321#overview	1	0	0	no								Studies freshwater metagenome. No link to CC.																		
aquatic_training	MGYS00002323	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002323#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002323#overview	1	0	0	no								"Studies hot spring microbial communities from Great Boiling Spring, Nevada. No link to CC."																		
aquatic_training	MGYS00002324	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002324#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002324#overview	1	0	0	no								"Studies hot spring and microbial mat streamer communities from Octopus Spring Streamers, Yellowstone National Park. No link to CC."																		
aquatic_training	MGYS00002325	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002325#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002325#overview	1	0	0	no								"Studies spring sediment microbial communities from Zodletone spring, Oklahoma. No link to CC."																		
aquatic_training	MGYS00002326	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002326#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002326#overview	1	0	0	no								Studies hot spring microbial communities from South Africa. No link to CC.																		
aquatic_training	MGYS00002327	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002327#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002327#overview	1	0	0	no								Studies hot spring sediment bacterial and archeal communities from California. No link to CC.																		
aquatic_training	MGYS00002328	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002328#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002328#overview	1	0	0	no								"Studies hot spring and microbial mat streamer communities from Octopus Spring Streamers, Yellowstone National Park. No link to CC."																		
aquatic_training	MGYS00002330	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002330#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002330#overview	1	0	0	no								"Studies hot spring microbial streamer communities from Conch Spring, Yellowstone National Park. No link to CC."																		
aquatic_training	MGYS00002332	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002332#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002332#overview	1	0	0	no								Geospatial distribution of viral communities in tropical freshwater ecosystems. No link to CC.																		
aquatic_training	MGYS00002365	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002365#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002365#overview	0	0	0	no								Comparative study between control and disease condition metagenome sampples. No link to CC.																		
aquatic_training	MGYS00002368	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002368#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002368#overview	0	0	0	no								Metatranscriptome sequencing from samples corresponding to size fractions for protists. No link to CC.																		
aquatic_training	MGYS00002370	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002370#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002370#overview	0	0	0	no								Studies extreme microbial ecosystems associated to minerals. No link to CC.																		
aquatic_training	MGYS00002371	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002371#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002371#overview	0	0	0	no								Metagenomic study on Porcupine Seabight. No link to CC.																		
aquatic_training	MGYS00002372	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002372#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002372#overview	0	0	0	no								Determines the effect of plastics on marine bacterial community. No link to CC.																		
aquatic_training	MGYS00002373	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002373#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002373#overview	0	0	0	no								Studies the diversity and composition of microbial comunities in sediments from the East China Sea. No link to CC.																		
aquatic_training	MGYS00002374	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002374#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002374#overview	0	0	0	no								Studies microbial community in seawater sample. No link to CC.																		
aquatic_training	MGYS00002375	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002375#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002375#overview	0	0	0	no								Microbial community genome analysis of Arabian sea sediment. No link to CC.																		
aquatic_training	MGYS00002376	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002376#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002376#overview	0	0	1	no								Studies a collection of whole genomes belonging to marine bacteria and viruses infecting a subest of them. No link to CC or CC-related processes.																		
aquatic_training	MGYS00002379	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002379#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002379#overview	0	0	0	no								"Study of microflora associated with the Pelagic Sediments of the Gulf of Kutch using metagenomics
"																		
aquatic_training	MGYS00002380	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002380#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002380#overview	0	0	0	no								Studies community structure and pollutant degradation ability of deep sediment microflora of Gulf of Khambhat																		
aquatic_training	MGYS00002381	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002381#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002381#overview	0	0	0	no								Characterises the marine microplankton community and relating community structure to measured productivity and nitrogen fixation rates.																		
aquatic_training	MGYS00002392	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002392#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002392#overview	0	0	0	no								Studies oceanic protists. No link to CC.																		
aquatic_training	MGYS00002404	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002404#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002404#overview	0	0	0	no								"Studies marine sediment microbial communities from Port Curtis, Gladstone, Queensland, Australia. No link to CC."																		
aquatic_training	MGYS00002405	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002405#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002405#overview	0	0	0	no								Studies concentrated seabed deposits of polymetallic nodules. No link to CC.																		
aquatic_training	MGYS00002420	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002420#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002420#overview	1	0	0	no								Seawater metagenome. No link to CC.																		
aquatic_training	MGYS00002437	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002437#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00002437#overview	0	0	0	no								Microbiome and bacterioplankton rRNA gene sequence data collected from Gulf of Mexico seawater samples. No link to CC.																		
